제품ID,공정종류,장비ID,공정시작시간,공정종료시간,품질결과
Prod-00291,A,AST-106,2025-01-02 15:06:07.533982,2025-01-02 17:32:18.292894,G
Prod-00292,A,AST-111,2025-01-02 15:06:20.354957,2025-01-02 16:32:36.004357,B
Prod-00293,A,AST-113,2025-01-02 15:28:45.278803,2025-01-02 17:55:05.634222,G
Prod-00294,A,AST-112,2025-01-02 15:30:17.979513,2025-01-02 16:39:32.174466,G
Prod-00295,A,AST-101,2025-01-02 15:31:23.003216,2025-01-02 16:33:18.135034,G
Prod-00296,A,AST-108,2025-01-02 15:40:44.837706,2025-01-02 17:52:38.764514,G
Prod-00297,A,AST-116,2025-01-02 15:45:00.969266,2025-01-02 17:04:15.953356,G
Prod-00298,A,AST-114,2025-01-02 15:48:08.539377,2025-01-02 16:59:19.271038,G
Prod-00299,A,AST-103,2025-01-02 16:20:12.029987,2025-01-02 18:36:08.514933,G
Prod-00300,A,AST-117,2025-01-02 16:31:33.298997,2025-01-02 19:14:37.621047,G
Prod-00301,A,AST-111,2025-01-02 16:32:36.004357,2025-01-02 19:21:36.270063,B
Prod-00302,A,AST-101,2025-01-02 16:33:18.135034,2025-01-02 18:11:37.748011,G
Prod-00303,A,AST-118,2025-01-02 16:35:49.844115,2025-01-02 18:50:31.996129,G
Prod-00304,A,AST-112,2025-01-02 16:39:32.174466,2025-01-02 18:06:10.265581,G
Prod-00305,A,AST-105,2025-01-02 16:44:28.183955,2025-01-02 19:32:30.760854,G
Prod-00306,A,AST-115,2025-01-02 16:51:21.441831,2025-01-02 19:39:41.072254,G
Prod-00307,A,AST-102,2025-01-02 16:56:26.140639,2025-01-02 18:17:31.976878,G
Prod-00308,A,AST-104,2025-01-02 16:57:31.250536,2025-01-02 18:22:59.469905,B
Prod-00309,A,AST-109,2025-01-02 16:57:46.269103,2025-01-02 18:22:44.453464,G
Prod-00310,A,AST-114,2025-01-02 16:59:19.271038,2025-01-02 18:27:38.540243,G
Prod-00311,A,AST-110,2025-01-02 16:59:29.921399,2025-01-02 19:35:56.520401,G
Prod-00312,A,AST-116,2025-01-02 17:04:15.953356,2025-01-02 18:16:50.340471,G
Prod-00313,A,AST-106,2025-01-02 17:32:18.292894,2025-01-02 19:31:08.429039,G
Prod-00314,A,AST-107,2025-01-02 17:47:44.011831,2025-01-02 20:35:41.665902,G
Prod-00315,A,AST-108,2025-01-02 17:52:38.764514,2025-01-02 19:10:59.660899,G
Prod-00316,A,AST-113,2025-01-02 17:55:05.634222,2025-01-02 19:20:24.297297,G
Prod-00317,A,AST-112,2025-01-02 18:06:10.265581,2025-01-02 19:26:59.023289,G
Prod-00318,A,AST-101,2025-01-02 18:11:37.748011,2025-01-02 19:18:14.054652,G
Prod-00319,A,AST-116,2025-01-02 18:16:50.340471,2025-01-02 19:19:25.498803,G
Prod-00320,A,AST-102,2025-01-02 18:17:31.976878,2025-01-02 21:01:37.043647,G
Prod-00321,A,AST-109,2025-01-02 18:22:44.453464,2025-01-02 19:22:55.949832,G
Prod-00322,A,AST-104,2025-01-02 18:22:59.469905,2025-01-02 21:04:07.110297,G
Prod-00323,A,AST-114,2025-01-02 18:27:38.540243,2025-01-02 19:30:20.320839,G
Prod-00324,A,AST-103,2025-01-02 18:36:08.514933,2025-01-02 20:45:14.165606,G
Prod-00325,A,AST-118,2025-01-02 18:50:31.996129,2025-01-02 21:17:20.100445,G
Prod-00326,A,AST-108,2025-01-02 19:10:59.660899,2025-01-02 22:09:40.108003,G
Prod-00327,A,AST-117,2025-01-02 19:14:37.621047,2025-01-02 20:51:10.685540,G
Prod-00328,A,AST-101,2025-01-02 19:18:14.054652,2025-01-02 21:05:59.834689,G
Prod-00329,A,AST-116,2025-01-02 19:19:25.498803,2025-01-02 20:42:19.863434,G
Prod-00330,A,AST-113,2025-01-02 19:20:24.297297,2025-01-02 20:57:16.020268,G
Prod-00331,A,AST-111,2025-01-02 19:21:36.270063,2025-01-02 21:33:03.903422,G
Prod-00332,A,AST-109,2025-01-02 19:22:55.949832,2025-01-02 21:48:15.883112,G
Prod-00333,A,AST-112,2025-01-02 19:26:59.023289,2025-01-02 22:15:14.103621,G
Prod-00334,A,AST-114,2025-01-02 19:30:20.320839,2025-01-02 21:20:44.476674,G
Prod-00335,A,AST-106,2025-01-02 19:31:08.429039,2025-01-02 22:03:50.575116,G
Prod-00336,A,AST-105,2025-01-02 19:32:30.760854,2025-01-02 22:11:58.900138,G
Prod-00337,A,AST-110,2025-01-02 19:35:56.520401,2025-01-02 21:41:31.105459,G
Prod-00338,A,AST-115,2025-01-02 19:39:41.072254,2025-01-02 22:07:23.854490,G
Prod-00339,A,AST-107,2025-01-02 20:35:41.665902,2025-01-02 22:44:24.800087,G
Prod-00340,A,AST-116,2025-01-02 20:42:19.863434,2025-01-02 22:31:23.701603,B
Prod-00341,A,AST-103,2025-01-02 20:45:14.165606,2025-01-02 23:23:57.702534,G
Prod-00342,A,AST-117,2025-01-02 20:51:10.685540,2025-01-02 23:45:31.239318,G
Prod-00343,A,AST-113,2025-01-02 20:57:16.020268,2025-01-02 22:41:44.595888,G
Prod-00344,A,AST-102,2025-01-02 21:01:37.043647,2025-01-02 22:38:36.893663,G
Prod-00345,A,AST-104,2025-01-02 21:04:07.110297,2025-01-02 22:17:18.177848,G
Prod-00346,A,AST-101,2025-01-02 21:05:59.834689,2025-01-02 23:24:43.658291,G
Prod-00347,A,AST-118,2025-01-02 21:17:20.100445,2025-01-02 23:11:02.012421,G
Prod-00348,A,AST-114,2025-01-02 21:20:44.476674,2025-01-02 23:06:54.768226,G
Prod-00349,A,AST-111,2025-01-02 21:33:03.903422,2025-01-02 22:57:59.749587,G
Prod-00350,A,AST-110,2025-01-02 21:41:31.105459,2025-01-02 23:20:01.143720,G
Prod-00351,A,AST-109,2025-01-02 21:48:15.883112,2025-01-03 00:18:46.759471,G
Prod-00352,A,AST-106,2025-01-02 22:03:50.575116,2025-01-02 23:19:17.388940,G
Prod-00353,A,AST-115,2025-01-02 22:07:23.854490,2025-01-02 23:55:37.373926,G
Prod-00354,A,AST-108,2025-01-02 22:09:40.108003,2025-01-03 00:51:00.554057,G
Prod-00355,A,AST-105,2025-01-02 22:11:58.900138,2025-01-03 00:32:07.836303,G
Prod-00356,A,AST-112,2025-01-02 22:15:14.103621,2025-01-03 00:15:30.402505,G
Prod-00357,A,AST-104,2025-01-02 22:17:18.177848,2025-01-02 23:44:43.584837,G
Prod-00358,A,AST-116,2025-01-02 22:31:23.701603,2025-01-02 23:45:46.344711,G
Prod-00359,A,AST-102,2025-01-02 22:38:36.893663,2025-01-02 23:56:20.300573,G
Prod-00360,A,AST-113,2025-01-02 22:41:44.595888,2025-01-03 01:40:57.285168,G
Prod-00361,A,AST-107,2025-01-02 22:44:24.800087,2025-01-03 01:26:33.405007,B
Prod-00362,A,AST-111,2025-01-02 22:57:59.749587,2025-01-03 00:57:16.039699,G
Prod-00363,A,AST-114,2025-01-02 23:06:54.768226,2025-01-03 01:06:27.078228,G
Prod-00364,A,AST-118,2025-01-02 23:11:02.012421,2025-01-03 00:32:37.565222,G
Prod-00365,A,AST-106,2025-01-02 23:19:17.388940,2025-01-03 01:06:56.952445,B
Prod-00366,A,AST-110,2025-01-02 23:20:01.143720,2025-01-03 00:39:44.569990,G
Prod-00367,A,AST-103,2025-01-02 23:23:57.702534,2025-01-03 02:21:06.964621,G
Prod-00368,A,AST-101,2025-01-02 23:24:43.658291,2025-01-03 00:46:38.273162,G
Prod-00369,A,AST-104,2025-01-02 23:44:43.584837,2025-01-03 00:57:04.570250,G
Prod-00370,A,AST-117,2025-01-02 23:45:31.239318,2025-01-03 01:24:05.362548,G
Prod-00371,A,AST-116,2025-01-02 23:45:46.344711,2025-01-03 01:53:28.661592,G
Prod-00372,A,AST-115,2025-01-02 23:55:37.373926,2025-01-03 01:15:41.586993,G
Prod-00373,A,AST-102,2025-01-02 23:56:20.300573,2025-01-03 01:13:10.339429,G
Prod-00374,A,AST-112,2025-01-03 00:15:30.402505,2025-01-03 01:21:19.658842,G
Prod-00375,A,AST-109,2025-01-03 00:18:46.759471,2025-01-03 02:26:09.029074,B
Prod-00376,A,AST-105,2025-01-03 00:32:07.836303,2025-01-03 02:37:42.967914,G
Prod-00377,A,AST-118,2025-01-03 00:32:37.565222,2025-01-03 02:32:07.194253,G
Prod-00378,A,AST-110,2025-01-03 00:39:44.569990,2025-01-03 02:31:33.778759,G
Prod-00379,A,AST-101,2025-01-03 00:46:38.273162,2025-01-03 03:18:02.330503,G
Prod-00380,A,AST-108,2025-01-03 00:51:00.554057,2025-01-03 02:29:43.507571,G
Prod-00381,A,AST-104,2025-01-03 00:57:04.570250,2025-01-03 02:43:42.433219,G
Prod-00382,A,AST-111,2025-01-03 00:57:16.039699,2025-01-03 03:35:35.202476,B
Prod-00383,A,AST-114,2025-01-03 01:06:27.078228,2025-01-03 04:05:00.733467,G
Prod-00384,A,AST-106,2025-01-03 01:06:56.952445,2025-01-03 03:48:24.495622,G
Prod-00385,A,AST-102,2025-01-03 01:13:10.339429,2025-01-03 02:14:23.364415,G
Prod-00386,A,AST-115,2025-01-03 01:15:41.586993,2025-01-03 03:56:06.457969,G
Prod-00387,A,AST-112,2025-01-03 01:21:19.658842,2025-01-03 02:42:33.272632,G
Prod-00388,A,AST-117,2025-01-03 01:24:05.362548,2025-01-03 02:28:01.577213,G
Prod-00389,A,AST-107,2025-01-03 01:26:33.405007,2025-01-03 02:46:26.994768,G
Prod-00390,A,AST-113,2025-01-03 01:40:57.285168,2025-01-03 03:54:30.743504,G
Prod-00391,A,AST-116,2025-01-03 01:53:28.661592,2025-01-03 03:09:06.980391,B
Prod-00392,A,AST-102,2025-01-03 02:14:23.364415,2025-01-03 04:34:13.276837,G
Prod-00393,A,AST-103,2025-01-03 02:21:06.964621,2025-01-03 05:10:21.456716,G
Prod-00394,A,AST-109,2025-01-03 02:26:09.029074,2025-01-03 03:54:02.645516,G
Prod-00395,A,AST-117,2025-01-03 02:28:01.577213,2025-01-03 03:57:46.687667,G
Prod-00396,A,AST-108,2025-01-03 02:29:43.507571,2025-01-03 05:27:44.318890,G
Prod-00397,A,AST-110,2025-01-03 02:31:33.778759,2025-01-03 04:31:51.174037,G
Prod-00398,A,AST-118,2025-01-03 02:32:07.194253,2025-01-03 05:03:01.158733,G
Prod-00399,A,AST-105,2025-01-03 02:37:42.967914,2025-01-03 05:29:18.220502,G
Prod-00400,A,AST-112,2025-01-03 02:42:33.272632,2025-01-03 04:59:16.730206,G
Prod-00401,A,AST-104,2025-01-03 02:43:42.433219,2025-01-03 03:50:29.547246,G
Prod-00402,A,AST-107,2025-01-03 02:46:26.994768,2025-01-03 04:07:54.474393,G
Prod-00403,A,AST-116,2025-01-03 03:09:06.980391,2025-01-03 04:20:11.905708,G
Prod-00404,A,AST-101,2025-01-03 03:18:02.330503,2025-01-03 05:29:22.807514,G
Prod-00405,A,AST-111,2025-01-03 03:35:35.202476,2025-01-03 05:29:42.908434,G
Prod-00406,A,AST-106,2025-01-03 03:48:24.495622,2025-01-03 05:24:01.126911,G
Prod-00407,A,AST-104,2025-01-03 03:50:29.547246,2025-01-03 06:28:25.156700,G
Prod-00408,A,AST-109,2025-01-03 03:54:02.645516,2025-01-03 06:19:18.694121,G
Prod-00409,A,AST-113,2025-01-03 03:54:30.743504,2025-01-03 06:43:00.467577,G
Prod-00410,A,AST-115,2025-01-03 03:56:06.457969,2025-01-03 06:34:53.697000,G
Prod-00411,A,AST-117,2025-01-03 03:57:46.687667,2025-01-03 06:19:22.826011,G
Prod-00412,A,AST-114,2025-01-03 04:05:00.733467,2025-01-03 06:53:48.096432,B
Prod-00413,A,AST-107,2025-01-03 04:07:54.474393,2025-01-03 05:25:49.826870,G
Prod-00414,A,AST-116,2025-01-03 04:20:11.905708,2025-01-03 06:04:12.290716,G
Prod-00415,A,AST-110,2025-01-03 04:31:51.174037,2025-01-03 06:00:49.012177,G
Prod-00416,A,AST-102,2025-01-03 04:34:13.276837,2025-01-03 05:52:45.596050,G
Prod-00417,A,AST-112,2025-01-03 04:59:16.730206,2025-01-03 07:52:18.058211,G
Prod-00418,A,AST-118,2025-01-03 05:03:01.158733,2025-01-03 06:41:41.855039,G
Prod-00419,A,AST-103,2025-01-03 05:10:21.456716,2025-01-03 06:17:20.905693,G
Prod-00420,A,AST-106,2025-01-03 05:24:01.126911,2025-01-03 08:12:20.308676,G
Prod-00421,A,AST-107,2025-01-03 05:25:49.826870,2025-01-03 07:51:21.323476,G
Prod-00422,A,AST-108,2025-01-03 05:27:44.318890,2025-01-03 07:59:12.285641,G
Prod-00423,A,AST-105,2025-01-03 05:29:18.220502,2025-01-03 06:47:07.702895,G
Prod-00424,A,AST-101,2025-01-03 05:29:22.807514,2025-01-03 06:39:21.358317,B
Prod-00425,A,AST-111,2025-01-03 05:29:42.908434,2025-01-03 08:01:09.640058,G
Prod-00426,A,AST-102,2025-01-03 05:52:45.596050,2025-01-03 08:48:54.434183,G
Prod-00427,A,AST-110,2025-01-03 06:00:49.012177,2025-01-03 07:20:32.776762,G
Prod-00428,A,AST-116,2025-01-03 06:04:12.290716,2025-01-03 08:19:50.051588,G
Prod-00429,A,AST-103,2025-01-03 06:17:20.905693,2025-01-03 08:05:54.205215,G
Prod-00430,A,AST-109,2025-01-03 06:19:18.694121,2025-01-03 08:05:16.456283,G
Prod-00431,A,AST-117,2025-01-03 06:19:22.826011,2025-01-03 07:35:23.718350,G
Prod-00432,A,AST-104,2025-01-03 06:28:25.156700,2025-01-03 09:17:35.757532,G
Prod-00433,A,AST-115,2025-01-03 06:34:53.697000,2025-01-03 08:08:30.964202,G
Prod-00434,A,AST-101,2025-01-03 06:39:21.358317,2025-01-03 08:26:05.846651,G
Prod-00435,A,AST-118,2025-01-03 06:41:41.855039,2025-01-03 08:18:23.803598,G
Prod-00436,A,AST-113,2025-01-03 06:43:00.467577,2025-01-03 09:21:07.071815,G
Prod-00437,A,AST-105,2025-01-03 06:47:07.702895,2025-01-03 08:15:35.520695,G
Prod-00438,A,AST-114,2025-01-03 06:53:48.096432,2025-01-03 08:54:14.051030,G
Prod-00439,A,AST-110,2025-01-03 07:20:32.776762,2025-01-03 09:45:22.343025,B
Prod-00440,A,AST-117,2025-01-03 07:35:23.718350,2025-01-03 08:37:06.227985,G
Prod-00441,A,AST-107,2025-01-03 07:51:21.323476,2025-01-03 10:29:51.540986,G
Prod-00442,A,AST-112,2025-01-03 07:52:18.058211,2025-01-03 10:25:12.323508,G
Prod-00443,A,AST-108,2025-01-03 07:59:12.285641,2025-01-03 09:54:07.706652,G
Prod-00444,A,AST-111,2025-01-03 08:01:09.640058,2025-01-03 10:13:07.792527,G
Prod-00445,A,AST-109,2025-01-03 08:05:16.456283,2025-01-03 09:47:54.459693,G
Prod-00446,A,AST-103,2025-01-03 08:05:54.205215,2025-01-03 09:43:08.701782,G
Prod-00447,A,AST-115,2025-01-03 08:08:30.964202,2025-01-03 10:24:29.683370,G
Prod-00448,A,AST-106,2025-01-03 08:12:20.308676,2025-01-03 10:49:48.927492,G
Prod-00449,A,AST-105,2025-01-03 08:15:35.520695,2025-01-03 11:07:18.835214,G
Prod-00450,A,AST-118,2025-01-03 08:18:23.803598,2025-01-03 10:45:49.337753,G
Prod-00451,A,AST-116,2025-01-03 08:19:50.051588,2025-01-03 10:41:32.323513,G
Prod-00452,A,AST-101,2025-01-03 08:26:05.846651,2025-01-03 09:48:46.281478,G
Prod-00453,A,AST-117,2025-01-03 08:37:06.227985,2025-01-03 11:30:16.402882,G
Prod-00454,A,AST-102,2025-01-03 08:48:54.434183,2025-01-03 10:10:33.958500,G
Prod-00455,A,AST-114,2025-01-03 08:54:14.051030,2025-01-03 11:01:12.686452,G
Prod-00456,A,AST-104,2025-01-03 09:17:35.757532,2025-01-03 11:04:54.817649,G
Prod-00457,A,AST-113,2025-01-03 09:21:07.071815,2025-01-03 11:26:21.100837,G
Prod-00458,A,AST-103,2025-01-03 09:43:08.701782,2025-01-03 12:33:06.221858,G
Prod-00459,A,AST-110,2025-01-03 09:45:22.343025,2025-01-03 11:06:40.639985,G
Prod-00460,A,AST-109,2025-01-03 09:47:54.459693,2025-01-03 11:37:06.480680,G
Prod-00461,A,AST-101,2025-01-03 09:48:46.281478,2025-01-03 12:48:29.267418,G
Prod-00462,A,AST-108,2025-01-03 09:54:07.706652,2025-01-03 11:30:51.538563,G
Prod-00463,A,AST-102,2025-01-03 10:10:33.958500,2025-01-03 13:03:03.760631,G
Prod-00464,A,AST-111,2025-01-03 10:13:07.792527,2025-01-03 12:36:51.113575,G
Prod-00465,A,AST-115,2025-01-03 10:24:29.683370,2025-01-03 13:05:17.172955,G
Prod-00466,A,AST-112,2025-01-03 10:25:12.323508,2025-01-03 13:03:41.976816,G
Prod-00467,A,AST-107,2025-01-03 10:29:51.540986,2025-01-03 11:35:31.700193,G
Prod-00468,A,AST-116,2025-01-03 10:41:32.323513,2025-01-03 13:09:01.043680,G
Prod-00469,A,AST-118,2025-01-03 10:45:49.337753,2025-01-03 13:39:23.148574,G
Prod-00470,A,AST-106,2025-01-03 10:49:48.927492,2025-01-03 13:28:56.304127,B
Prod-00471,A,AST-114,2025-01-03 11:01:12.686452,2025-01-03 12:13:05.099834,G
Prod-00472,A,AST-104,2025-01-03 11:04:54.817649,2025-01-03 12:12:41.065323,G
Prod-00473,A,AST-110,2025-01-03 11:06:40.639985,2025-01-03 13:28:05.699519,G
Prod-00474,A,AST-105,2025-01-03 11:07:18.835214,2025-01-03 12:35:29.929917,G
Prod-00475,A,AST-113,2025-01-03 11:26:21.100837,2025-01-03 14:13:27.604754,G
Prod-00476,A,AST-117,2025-01-03 11:30:16.402882,2025-01-03 13:54:56.261158,G
Prod-00477,A,AST-108,2025-01-03 11:30:51.538563,2025-01-03 13:25:50.856515,G
Prod-00478,A,AST-107,2025-01-03 11:35:31.700193,2025-01-03 13:50:16.457328,G
Prod-00479,A,AST-109,2025-01-03 11:37:06.480680,2025-01-03 13:32:45.107826,G
Prod-00480,A,AST-104,2025-01-03 12:12:41.065323,2025-01-03 13:23:33.992564,G
Prod-00481,A,AST-114,2025-01-03 12:13:05.099834,2025-01-03 13:23:34.122745,G
Prod-00482,A,AST-103,2025-01-03 12:33:06.221858,2025-01-03 15:14:19.942520,G
Prod-00483,A,AST-105,2025-01-03 12:35:29.929917,2025-01-03 14:08:00.825564,G
Prod-00484,A,AST-111,2025-01-03 12:36:51.113575,2025-01-03 14:06:43.417192,G
Prod-00485,A,AST-101,2025-01-03 12:48:29.267418,2025-01-03 14:37:05.839882,G
Prod-00486,A,AST-102,2025-01-03 13:03:03.760631,2025-01-03 14:25:22.699502,G
Prod-00487,A,AST-112,2025-01-03 13:03:41.976816,2025-01-03 15:56:00.395790,G
Prod-00488,A,AST-115,2025-01-03 13:05:17.172955,2025-01-03 14:22:33.744554,G
Prod-00489,A,AST-116,2025-01-03 13:09:01.043680,2025-01-03 14:29:20.142649,G
Prod-00490,A,AST-104,2025-01-03 13:23:33.992564,2025-01-03 14:46:10.965573,B
Prod-00491,A,AST-114,2025-01-03 13:23:34.122745,2025-01-03 16:19:12.962105,G
Prod-00492,A,AST-108,2025-01-03 13:25:50.856515,2025-01-03 14:32:14.480430,G
Prod-00493,A,AST-110,2025-01-03 13:28:05.699519,2025-01-03 15:26:21.899090,G
Prod-00494,A,AST-106,2025-01-03 13:28:56.304127,2025-01-03 16:13:44.608036,G
Prod-00495,A,AST-109,2025-01-03 13:32:45.107826,2025-01-03 14:59:05.293049,G
Prod-00496,A,AST-118,2025-01-03 13:39:23.148574,2025-01-03 15:57:14.261617,G
Prod-00497,A,AST-107,2025-01-03 13:50:16.457328,2025-01-03 15:07:59.958086,G
Prod-00498,A,AST-117,2025-01-03 13:54:56.261158,2025-01-03 16:28:49.480807,G
Prod-00499,A,AST-111,2025-01-03 14:06:43.417192,2025-01-03 16:39:50.464970,G
Prod-00500,A,AST-105,2025-01-03 14:08:00.825564,2025-01-03 15:25:50.223044,B
Prod-00501,A,AST-113,2025-01-03 14:13:27.604754,2025-01-03 15:33:02.905480,G
Prod-00502,A,AST-115,2025-01-03 14:22:33.744554,2025-01-03 15:28:30.930350,G
Prod-00503,A,AST-102,2025-01-03 14:25:22.699502,2025-01-03 16:41:18.317745,G
Prod-00504,A,AST-116,2025-01-03 14:29:20.142649,2025-01-03 15:33:52.587370,G
Prod-00505,A,AST-108,2025-01-03 14:32:14.480430,2025-01-03 16:37:59.454985,B
Prod-00506,A,AST-101,2025-01-03 14:37:05.839882,2025-01-03 15:41:44.621415,G
Prod-00507,A,AST-104,2025-01-03 14:46:10.965573,2025-01-03 16:34:39.423006,G
Prod-00508,A,AST-109,2025-01-03 14:59:05.293049,2025-01-03 17:07:54.516341,G
Prod-00509,A,AST-107,2025-01-03 15:07:59.958086,2025-01-03 16:29:18.771205,G
Prod-00510,A,AST-103,2025-01-03 15:14:19.942520,2025-01-03 18:11:09.871555,G
Prod-00511,A,AST-105,2025-01-03 15:25:50.223044,2025-01-03 16:37:23.528475,G
Prod-00512,A,AST-110,2025-01-03 15:26:21.899090,2025-01-03 17:20:31.065365,G
Prod-00513,A,AST-115,2025-01-03 15:28:30.930350,2025-01-03 17:05:26.615479,G
Prod-00514,A,AST-113,2025-01-03 15:33:02.905480,2025-01-03 16:59:58.588496,G
Prod-00515,A,AST-116,2025-01-03 15:33:52.587370,2025-01-03 18:14:51.932758,G
Prod-00516,A,AST-101,2025-01-03 15:41:44.621415,2025-01-03 17:32:13.496765,G
Prod-00517,A,AST-112,2025-01-03 15:56:00.395790,2025-01-03 17:20:56.258402,G
Prod-00518,A,AST-118,2025-01-03 15:57:14.261617,2025-01-03 17:23:01.375520,G
Prod-00519,A,AST-106,2025-01-03 16:13:44.608036,2025-01-03 17:19:43.499565,G
Prod-00520,A,AST-114,2025-01-03 16:19:12.962105,2025-01-03 18:52:59.689040,B
Prod-00521,A,AST-117,2025-01-03 16:28:49.480807,2025-01-03 17:38:49.044193,G
Prod-00522,A,AST-107,2025-01-03 16:29:18.771205,2025-01-03 18:02:52.163077,G
Prod-00523,A,AST-104,2025-01-03 16:34:39.423006,2025-01-03 18:35:41.147349,G
Prod-00524,A,AST-105,2025-01-03 16:37:23.528475,2025-01-03 18:43:54.923412,G
Prod-00525,A,AST-108,2025-01-03 16:37:59.454985,2025-01-03 19:18:46.497987,B
Prod-00526,A,AST-111,2025-01-03 16:39:50.464970,2025-01-03 18:13:42.439963,G
Prod-00527,A,AST-102,2025-01-03 16:41:18.317745,2025-01-03 19:22:28.112249,G
Prod-00528,A,AST-113,2025-01-03 16:59:58.588496,2025-01-03 19:29:09.636262,G
Prod-00529,A,AST-115,2025-01-03 17:05:26.615479,2025-01-03 19:24:07.027558,G
Prod-00530,A,AST-109,2025-01-03 17:07:54.516341,2025-01-03 18:58:48.745517,G
Prod-00531,A,AST-106,2025-01-03 17:19:43.499565,2025-01-03 19:10:40.364187,G
Prod-00532,A,AST-110,2025-01-03 17:20:31.065365,2025-01-03 19:17:27.356611,G
Prod-00533,A,AST-112,2025-01-03 17:20:56.258402,2025-01-03 19:55:56.996236,G
Prod-00534,A,AST-118,2025-01-03 17:23:01.375520,2025-01-03 20:02:08.756800,G
Prod-00535,A,AST-101,2025-01-03 17:32:13.496765,2025-01-03 19:18:56.653292,G
Prod-00536,A,AST-117,2025-01-03 17:38:49.044193,2025-01-03 19:16:49.245104,G
Prod-00537,A,AST-107,2025-01-03 18:02:52.163077,2025-01-03 19:08:41.501750,G
Prod-00538,A,AST-103,2025-01-03 18:11:09.871555,2025-01-03 19:24:54.270151,G
Prod-00539,A,AST-111,2025-01-03 18:13:42.439963,2025-01-03 21:12:09.268066,G
Prod-00540,A,AST-116,2025-01-03 18:14:51.932758,2025-01-03 21:09:10.993813,G
Prod-00541,A,AST-104,2025-01-03 18:35:41.147349,2025-01-03 21:18:03.857861,G
Prod-00542,A,AST-105,2025-01-03 18:43:54.923412,2025-01-03 20:18:28.750294,G
Prod-00543,A,AST-114,2025-01-03 18:52:59.689040,2025-01-03 21:04:55.427112,G
Prod-00544,A,AST-109,2025-01-03 18:58:48.745517,2025-01-03 20:58:51.716863,G
Prod-00545,A,AST-107,2025-01-03 19:08:41.501750,2025-01-03 21:37:25.446150,G
Prod-00546,A,AST-106,2025-01-03 19:10:40.364187,2025-01-03 21:35:10.587627,G
Prod-00547,A,AST-117,2025-01-03 19:16:49.245104,2025-01-03 21:36:42.403198,G
Prod-00548,A,AST-110,2025-01-03 19:17:27.356611,2025-01-03 21:34:07.867172,G
Prod-00549,A,AST-108,2025-01-03 19:18:46.497987,2025-01-03 20:56:13.089099,G
Prod-00550,A,AST-101,2025-01-03 19:18:56.653292,2025-01-03 21:38:19.553729,G
Prod-00551,A,AST-102,2025-01-03 19:22:28.112249,2025-01-03 21:35:47.627520,G
Prod-00552,A,AST-115,2025-01-03 19:24:07.027558,2025-01-03 20:41:12.126035,G
Prod-00553,A,AST-103,2025-01-03 19:24:54.270151,2025-01-03 20:55:59.257058,G
Prod-00554,A,AST-113,2025-01-03 19:29:09.636262,2025-01-03 21:38:39.318656,G
Prod-00555,A,AST-112,2025-01-03 19:55:56.996236,2025-01-03 21:49:02.054150,G
Prod-00556,A,AST-118,2025-01-03 20:02:08.756800,2025-01-03 21:56:53.632688,G
Prod-00557,A,AST-105,2025-01-03 20:18:28.750294,2025-01-03 21:18:42.595446,G
Prod-00558,A,AST-115,2025-01-03 20:41:12.126035,2025-01-03 23:40:37.769895,G
Prod-00559,A,AST-103,2025-01-03 20:55:59.257058,2025-01-03 22:53:06.095082,G
Prod-00560,A,AST-108,2025-01-03 20:56:13.089099,2025-01-03 23:33:32.367300,G
Prod-00561,A,AST-109,2025-01-03 20:58:51.716863,2025-01-03 23:16:11.519622,B
Prod-00562,A,AST-114,2025-01-03 21:04:55.427112,2025-01-03 22:11:12.327738,G
Prod-00563,A,AST-116,2025-01-03 21:09:10.993813,2025-01-03 23:57:12.570126,G
Prod-00564,A,AST-111,2025-01-03 21:12:09.268066,2025-01-03 23:42:09.983816,B
Prod-00565,A,AST-104,2025-01-03 21:18:03.857861,2025-01-03 22:21:15.931959,G
Prod-00566,A,AST-105,2025-01-03 21:18:42.595446,2025-01-03 22:47:02.020051,B
Prod-00567,A,AST-110,2025-01-03 21:34:07.867172,2025-01-03 23:26:42.946145,G
Prod-00568,A,AST-106,2025-01-03 21:35:10.587627,2025-01-03 22:59:30.880329,G
Prod-00569,A,AST-102,2025-01-03 21:35:47.627520,2025-01-03 23:26:36.907700,G
Prod-00570,A,AST-117,2025-01-03 21:36:42.403198,2025-01-03 22:56:42.741712,G
Prod-00571,A,AST-107,2025-01-03 21:37:25.446150,2025-01-03 23:15:46.784267,G
Prod-00572,A,AST-101,2025-01-03 21:38:19.553729,2025-01-04 00:12:09.951409,G
Prod-00573,A,AST-113,2025-01-03 21:38:39.318656,2025-01-04 00:38:27.917812,G
Prod-00574,A,AST-112,2025-01-03 21:49:02.054150,2025-01-04 00:01:33.539962,G
Prod-00575,A,AST-118,2025-01-03 21:56:53.632688,2025-01-03 23:02:07.417662,G
Prod-00576,A,AST-114,2025-01-03 22:11:12.327738,2025-01-03 23:19:16.182774,G
Prod-00577,A,AST-104,2025-01-03 22:21:15.931959,2025-01-03 23:23:43.906486,G
Prod-00578,A,AST-105,2025-01-03 22:47:02.020051,2025-01-04 00:43:22.504086,G
Prod-00579,A,AST-103,2025-01-03 22:53:06.095082,2025-01-04 00:46:49.192471,G
Prod-00580,A,AST-117,2025-01-03 22:56:42.741712,2025-01-04 01:28:04.641235,G
